id,date,r_type,resource,value,key
91,20180212,E,Resource_List.select,1,ncpus:12
91,20180212,E,user,matthews,
91,20180212,E,end,1518482383,
91,20180212,E,jobname,STDIN,
91,20180212,E,resources_used.walltime,00:00:01,
91,20180212,E,resources_used.vmem,269048kb,
91,20180212,E,account,"""SSSG0001""",
91,20180212,E,ctime,1518482382,
91,20180212,E,resources_used.ncpus,12,
91,20180212,E,exec_host,r1i0n2/0*12,
91,20180212,E,queue,regular,
91,20180212,E,Resource_List.nodect,1,
92,20180212,Q,queue,regular,
93,20180212,S,"","",
93,20180212,S,queue,regular,
93,20180212,S,account,"""SSSG0001""",
93,20180212,S,Resource_List.place,scatter:exclhost,
93,20180212,S,group,ncar,
93,20180212,S,ctime,1518482398,
93,20180212,S,Resource_List.inception,"""Resource_List=Resource_List.mpiprocs=340282366920938463463374607431768211456 hi""",
93,20180212,S,Resource_List.ncpus,24,
93,20180212,S,qtime,1518482398,
93,20180212,S,resource_assigned.ncpus,144,
93,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
93,20180212,S,Resource_List.select,2,ncpus:12
93,20180212,S,jobname,STDIN,
93,20180212,S,project,_pbs_project_default,
93,20180212,S,start,1518482398,
93,20180212,S,Resource_List.walltime,01:01:01,
93,20180212,S,user,matthews,
93,20180212,S,Resource_List.nodect,2,
93,20180212,S,etime,1518482398,
93,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
93,20180212,S,resource_assigned.mem,131182256kb,
94,20180212,E,Resource_List.inception,"""Resource_List=Resource_List.mpiprocs=340282366920938463463374607431768211456 hi""",
94,20180212,E,qtime,1518482398,
94,20180212,E,session,64541,
94,20180212,E,project,_pbs_project_default,
94,20180212,E,group,ncar,
94,20180212,E,Exit_status,0,
94,20180212,E,etime,1518482398,
94,20180212,E,resources_used.cput,00:00:00,
94,20180212,E,start,1518482398,
94,20180212,E,resources_used.cpupercent,0,
94,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
94,20180212,E,run_count,1,
94,20180212,E,Resource_List.ncpus,24,
94,20180212,E,resources_used.mem,10568kb,
94,20180212,E,Resource_List.place,scatter:exclhost,
94,20180212,E,Resource_List.walltime,01:01:01,
94,20180212,E,Resource_List.select,2,ncpus:12
94,20180212,E,user,matthews,
94,20180212,E,end,1518482401,
94,20180212,E,jobname,STDIN,
94,20180212,E,resources_used.walltime,00:00:03,
94,20180212,E,resources_used.vmem,279964kb,
94,20180212,E,account,"""SSSG0001""",
94,20180212,E,ctime,1518482398,
94,20180212,E,resources_used.ncpus,24,
94,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
94,20180212,E,queue,regular,
94,20180212,E,Resource_List.nodect,2,
95,20180212,Q,queue,regular,
96,20180212,S,"","",
96,20180212,S,queue,regular,
96,20180212,S,account,"""SSSG0001""",
96,20180212,S,Resource_List.place,scatter:exclhost,
96,20180212,S,group,ncar,
96,20180212,S,ctime,1518482413,
96,20180212,S,Resource_List.inception,"""Resource_List=Resource_List.mpiprocs=340282366920938463463374607431768211456 hi girish Resource_List.mpiprocs=3402""",
96,20180212,S,Resource_List.ncpus,24,
96,20180212,S,qtime,1518482413,
96,20180212,S,resource_assigned.ncpus,144,
96,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
96,20180212,S,Resource_List.select,2,ncpus:12
96,20180212,S,jobname,STDIN,
96,20180212,S,project,_pbs_project_default,
96,20180212,S,start,1518482413,
96,20180212,S,Resource_List.walltime,01:01:01,
96,20180212,S,user,matthews,
96,20180212,S,Resource_List.nodect,2,
96,20180212,S,etime,1518482413,
96,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
96,20180212,S,resource_assigned.mem,131182256kb,
97,20180212,E,Resource_List.inception,"""Resource_List=Resource_List.mpiprocs=340282366920938463463374607431768211456 hi girish Resource_List.mpiprocs=3402""",
97,20180212,E,qtime,1518482413,
97,20180212,E,session,64580,
97,20180212,E,project,_pbs_project_default,
97,20180212,E,group,ncar,
97,20180212,E,Exit_status,0,
97,20180212,E,etime,1518482413,
97,20180212,E,resources_used.cput,00:00:00,
97,20180212,E,start,1518482413,
97,20180212,E,resources_used.cpupercent,0,
97,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
97,20180212,E,run_count,1,
97,20180212,E,Resource_List.ncpus,24,
97,20180212,E,resources_used.mem,11212kb,
97,20180212,E,Resource_List.place,scatter:exclhost,
97,20180212,E,Resource_List.walltime,01:01:01,
97,20180212,E,Resource_List.select,2,ncpus:12
97,20180212,E,user,matthews,
97,20180212,E,end,1518482415,
97,20180212,E,jobname,STDIN,
97,20180212,E,resources_used.walltime,00:00:02,
97,20180212,E,resources_used.vmem,278064kb,
97,20180212,E,account,"""SSSG0001""",
97,20180212,E,ctime,1518482413,
97,20180212,E,resources_used.ncpus,24,
97,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
97,20180212,E,queue,regular,
97,20180212,E,Resource_List.nodect,2,
98,20180212,Q,queue,regular,
99,20180212,S,"","",
99,20180212,S,queue,regular,
99,20180212,S,account,"""SSSG0001""",
99,20180212,S,Resource_List.place,scatter:exclhost,
99,20180212,S,group,ncar,
99,20180212,S,ctime,1518482460,
99,20180212,S,Resource_List.inception,"""Resource_List=Resource_List.mpiprocs=340282366920938463463374607431768211456 hi girish Resource_List.mpiprocs=3402\\""",
99,20180212,S,Resource_List.ncpus,24,
99,20180212,S,qtime,1518482460,
99,20180212,S,resource_assigned.ncpus,144,
99,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
99,20180212,S,Resource_List.select,2,ncpus:12
99,20180212,S,jobname,STDIN,
99,20180212,S,project,_pbs_project_default,
99,20180212,S,start,1518482460,
99,20180212,S,Resource_List.walltime,01:01:01,
99,20180212,S,user,matthews,
99,20180212,S,Resource_List.nodect,2,
99,20180212,S,etime,1518482460,
99,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
99,20180212,S,resource_assigned.mem,131182256kb,
100,20180212,E,Resource_List.inception,"""Resource_List=Resource_List.mpiprocs=340282366920938463463374607431768211456 hi girish Resource_List.mpiprocs=3402\\""",
100,20180212,E,qtime,1518482460,
100,20180212,E,session,64779,
100,20180212,E,project,_pbs_project_default,
100,20180212,E,group,ncar,
100,20180212,E,Exit_status,0,
100,20180212,E,etime,1518482460,
100,20180212,E,resources_used.cput,00:00:00,
100,20180212,E,start,1518482460,
100,20180212,E,resources_used.cpupercent,0,
100,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
100,20180212,E,run_count,1,
100,20180212,E,Resource_List.ncpus,24,
100,20180212,E,resources_used.mem,10024kb,
100,20180212,E,Resource_List.place,scatter:exclhost,
100,20180212,E,Resource_List.walltime,01:01:01,
100,20180212,E,Resource_List.select,2,ncpus:12
100,20180212,E,user,matthews,
100,20180212,E,end,1518482462,
100,20180212,E,jobname,STDIN,
100,20180212,E,resources_used.walltime,00:00:02,
100,20180212,E,resources_used.vmem,279752kb,
100,20180212,E,account,"""SSSG0001""",
100,20180212,E,ctime,1518482460,
100,20180212,E,resources_used.ncpus,24,
100,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
100,20180212,E,queue,regular,
100,20180212,E,Resource_List.nodect,2,
101,20180212,Q,queue,regular,
102,20180212,S,"","",
102,20180212,S,queue,regular,
102,20180212,S,account,"""SSSG0001""",
102,20180212,S,Resource_List.place,scatter:exclhost,
102,20180212,S,group,ncar,
102,20180212,S,ctime,1518482564,
102,20180212,S,Resource_List.inception,#####,
102,20180212,S,Resource_List.ncpus,24,
102,20180212,S,qtime,1518482564,
102,20180212,S,resource_assigned.ncpus,144,
102,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
102,20180212,S,Resource_List.select,2,ncpus:12
102,20180212,S,jobname,STDIN,
102,20180212,S,project,_pbs_project_default,
102,20180212,S,start,1518482565,
102,20180212,S,Resource_List.walltime,01:01:01,
102,20180212,S,user,matthews,
102,20180212,S,Resource_List.nodect,2,
102,20180212,S,etime,1518482564,
102,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
102,20180212,S,resource_assigned.mem,131182256kb,
103,20180212,E,Resource_List.inception,#####,
103,20180212,E,qtime,1518482564,
103,20180212,E,session,64828,
103,20180212,E,project,_pbs_project_default,
103,20180212,E,group,ncar,
103,20180212,E,Exit_status,0,
103,20180212,E,etime,1518482564,
103,20180212,E,resources_used.cput,00:00:00,
103,20180212,E,start,1518482565,
103,20180212,E,resources_used.cpupercent,0,
103,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
103,20180212,E,run_count,1,
103,20180212,E,Resource_List.ncpus,24,
103,20180212,E,resources_used.mem,10080kb,
103,20180212,E,Resource_List.place,scatter:exclhost,
103,20180212,E,Resource_List.walltime,01:01:01,
103,20180212,E,Resource_List.select,2,ncpus:12
103,20180212,E,user,matthews,
103,20180212,E,end,1518482566,
103,20180212,E,jobname,STDIN,
103,20180212,E,resources_used.walltime,00:00:01,
103,20180212,E,resources_used.vmem,279752kb,
103,20180212,E,account,"""SSSG0001""",
103,20180212,E,ctime,1518482564,
103,20180212,E,resources_used.ncpus,24,
103,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
103,20180212,E,queue,regular,
103,20180212,E,Resource_List.nodect,2,
104,20180212,Q,queue,regular,
105,20180212,S,"","",
105,20180212,S,queue,regular,
105,20180212,S,account,"""SSSG0001""",
105,20180212,S,Resource_List.place,scatter:exclhost,
105,20180212,S,group,ncar,
105,20180212,S,ctime,1518482572,
105,20180212,S,Resource_List.inception,""" ls /bin/bash""",
105,20180212,S,Resource_List.ncpus,24,
105,20180212,S,qtime,1518482572,
105,20180212,S,resource_assigned.ncpus,144,
105,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
105,20180212,S,Resource_List.select,2,ncpus:12
105,20180212,S,jobname,STDIN,
105,20180212,S,project,_pbs_project_default,
105,20180212,S,start,1518482572,
105,20180212,S,Resource_List.walltime,01:01:01,
105,20180212,S,user,matthews,
105,20180212,S,Resource_List.nodect,2,
105,20180212,S,etime,1518482572,
105,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
105,20180212,S,resource_assigned.mem,131182256kb,
106,20180212,E,Resource_List.inception,""" ls /bin/bash""",
106,20180212,E,qtime,1518482572,
106,20180212,E,session,64863,
106,20180212,E,project,_pbs_project_default,
106,20180212,E,group,ncar,
106,20180212,E,Exit_status,0,
106,20180212,E,etime,1518482572,
106,20180212,E,resources_used.cput,00:00:00,
106,20180212,E,start,1518482572,
106,20180212,E,resources_used.cpupercent,0,
106,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
106,20180212,E,run_count,1,
106,20180212,E,Resource_List.ncpus,24,
106,20180212,E,resources_used.mem,11284kb,
106,20180212,E,Resource_List.place,scatter:exclhost,
106,20180212,E,Resource_List.walltime,01:01:01,
106,20180212,E,Resource_List.select,2,ncpus:12
106,20180212,E,user,matthews,
106,20180212,E,end,1518482578,
106,20180212,E,jobname,STDIN,
106,20180212,E,resources_used.walltime,00:00:06,
106,20180212,E,resources_used.vmem,278196kb,
106,20180212,E,account,"""SSSG0001""",
106,20180212,E,ctime,1518482572,
106,20180212,E,resources_used.ncpus,24,
106,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
106,20180212,E,queue,regular,
106,20180212,E,Resource_List.nodect,2,
107,20180212,Q,queue,regular,
108,20180212,S,"","",
108,20180212,S,queue,regular,
108,20180212,S,account,"""SSSG0001""",
108,20180212,S,Resource_List.place,scatter:exclhost,
108,20180212,S,group,ncar,
108,20180212,S,ctime,1518482583,
108,20180212,S,Resource_List.inception,"""] ls /bin/bash""",
108,20180212,S,Resource_List.ncpus,24,
108,20180212,S,qtime,1518482583,
108,20180212,S,resource_assigned.ncpus,144,
108,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
108,20180212,S,Resource_List.select,2,ncpus:12
108,20180212,S,jobname,STDIN,
108,20180212,S,project,_pbs_project_default,
108,20180212,S,start,1518482583,
108,20180212,S,Resource_List.walltime,01:01:01,
108,20180212,S,user,matthews,
108,20180212,S,Resource_List.nodect,2,
108,20180212,S,etime,1518482583,
108,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
108,20180212,S,resource_assigned.mem,131182256kb,
109,20180212,E,Resource_List.inception,"""] ls /bin/bash""",
109,20180212,E,qtime,1518482583,
109,20180212,E,session,65077,
109,20180212,E,project,_pbs_project_default,
109,20180212,E,group,ncar,
109,20180212,E,Exit_status,0,
109,20180212,E,etime,1518482583,
109,20180212,E,resources_used.cput,00:00:00,
109,20180212,E,start,1518482583,
109,20180212,E,resources_used.cpupercent,0,
109,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
109,20180212,E,run_count,1,
109,20180212,E,Resource_List.ncpus,24,
109,20180212,E,resources_used.mem,11040kb,
109,20180212,E,Resource_List.place,scatter:exclhost,
109,20180212,E,Resource_List.walltime,01:01:01,
109,20180212,E,Resource_List.select,2,ncpus:12
109,20180212,E,user,matthews,
109,20180212,E,end,1518482586,
109,20180212,E,jobname,STDIN,
109,20180212,E,resources_used.walltime,00:00:03,
109,20180212,E,resources_used.vmem,278064kb,
109,20180212,E,account,"""SSSG0001""",
109,20180212,E,ctime,1518482583,
109,20180212,E,resources_used.ncpus,24,
109,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
109,20180212,E,queue,regular,
109,20180212,E,Resource_List.nodect,2,
110,20180212,Q,queue,regular,
111,20180212,S,"","",
111,20180212,S,queue,regular,
111,20180212,S,account,"""SSSG0001""",
111,20180212,S,Resource_List.place,scatter:exclhost,
111,20180212,S,group,ncar,
111,20180212,S,ctime,1518482591,
111,20180212,S,Resource_List.inception,"""]ls /bin/bash""",
111,20180212,S,Resource_List.ncpus,24,
111,20180212,S,qtime,1518482591,
111,20180212,S,resource_assigned.ncpus,144,
111,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
111,20180212,S,Resource_List.select,2,ncpus:12
111,20180212,S,jobname,STDIN,
111,20180212,S,project,_pbs_project_default,
111,20180212,S,start,1518482591,
111,20180212,S,Resource_List.walltime,01:01:01,
111,20180212,S,user,matthews,
111,20180212,S,Resource_List.nodect,2,
111,20180212,S,etime,1518482591,
111,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
111,20180212,S,resource_assigned.mem,131182256kb,
112,20180212,E,Resource_List.inception,"""]ls /bin/bash""",
112,20180212,E,qtime,1518482591,
112,20180212,E,session,65112,
112,20180212,E,project,_pbs_project_default,
112,20180212,E,group,ncar,
112,20180212,E,Exit_status,0,
112,20180212,E,etime,1518482591,
112,20180212,E,resources_used.cput,00:00:00,
112,20180212,E,start,1518482591,
112,20180212,E,resources_used.cpupercent,0,
112,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
112,20180212,E,run_count,1,
112,20180212,E,Resource_List.ncpus,24,
112,20180212,E,resources_used.mem,11396kb,
112,20180212,E,Resource_List.place,scatter:exclhost,
112,20180212,E,Resource_List.walltime,01:01:01,
112,20180212,E,Resource_List.select,2,ncpus:12
112,20180212,E,user,matthews,
112,20180212,E,end,1518482594,
112,20180212,E,jobname,STDIN,
112,20180212,E,resources_used.walltime,00:00:02,
112,20180212,E,resources_used.vmem,279752kb,
112,20180212,E,account,"""SSSG0001""",
112,20180212,E,ctime,1518482591,
112,20180212,E,resources_used.ncpus,24,
112,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
112,20180212,E,queue,regular,
112,20180212,E,Resource_List.nodect,2,
113,20180212,Q,queue,regular,
114,20180212,S,"","",
114,20180212,S,queue,regular,
114,20180212,S,account,"""SSSG0001""",
114,20180212,S,Resource_List.place,scatter:exclhost,
114,20180212,S,group,ncar,
114,20180212,S,ctime,1518482598,
114,20180212,S,Resource_List.inception,"""]]]]]ls /bin/bash""",
114,20180212,S,Resource_List.ncpus,24,
114,20180212,S,qtime,1518482598,
114,20180212,S,resource_assigned.ncpus,144,
114,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
114,20180212,S,Resource_List.select,2,ncpus:12
114,20180212,S,jobname,STDIN,
114,20180212,S,project,_pbs_project_default,
114,20180212,S,start,1518482598,
114,20180212,S,Resource_List.walltime,01:01:01,
114,20180212,S,user,matthews,
114,20180212,S,Resource_List.nodect,2,
114,20180212,S,etime,1518482598,
114,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
114,20180212,S,resource_assigned.mem,131182256kb,
115,20180212,E,Resource_List.inception,"""]]]]]ls /bin/bash""",
115,20180212,E,qtime,1518482598,
115,20180212,E,session,65147,
115,20180212,E,project,_pbs_project_default,
115,20180212,E,group,ncar,
115,20180212,E,Exit_status,0,
115,20180212,E,etime,1518482598,
115,20180212,E,resources_used.cput,00:00:00,
115,20180212,E,start,1518482598,
115,20180212,E,resources_used.cpupercent,0,
115,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
115,20180212,E,run_count,1,
115,20180212,E,Resource_List.ncpus,24,
115,20180212,E,resources_used.mem,10496kb,
115,20180212,E,Resource_List.place,scatter:exclhost,
115,20180212,E,Resource_List.walltime,01:01:01,
115,20180212,E,Resource_List.select,2,ncpus:12
115,20180212,E,user,matthews,
115,20180212,E,end,1518482602,
115,20180212,E,jobname,STDIN,
115,20180212,E,resources_used.walltime,00:00:04,
115,20180212,E,resources_used.vmem,267660kb,
115,20180212,E,account,"""SSSG0001""",
115,20180212,E,ctime,1518482598,
115,20180212,E,resources_used.ncpus,24,
115,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
115,20180212,E,queue,regular,
115,20180212,E,Resource_List.nodect,2,
116,20180212,Q,queue,regular,
117,20180212,S,"","",
117,20180212,S,queue,regular,
117,20180212,S,account,"""SSSG0001""",
117,20180212,S,Resource_List.place,scatter:exclhost,
117,20180212,S,group,ncar,
117,20180212,S,ctime,1518482608,
117,20180212,S,Resource_List.inception,"""]ls[] /bin/bash""",
117,20180212,S,Resource_List.ncpus,24,
117,20180212,S,qtime,1518482608,
117,20180212,S,resource_assigned.ncpus,144,
117,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
117,20180212,S,Resource_List.select,2,ncpus:12
117,20180212,S,jobname,STDIN,
117,20180212,S,project,_pbs_project_default,
117,20180212,S,start,1518482608,
117,20180212,S,Resource_List.walltime,01:01:01,
117,20180212,S,user,matthews,
117,20180212,S,Resource_List.nodect,2,
117,20180212,S,etime,1518482608,
117,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
117,20180212,S,resource_assigned.mem,131182256kb,
118,20180212,E,Resource_List.inception,"""]ls[] /bin/bash""",
118,20180212,E,qtime,1518482608,
118,20180212,E,session,65181,
118,20180212,E,project,_pbs_project_default,
118,20180212,E,group,ncar,
118,20180212,E,Exit_status,0,
118,20180212,E,etime,1518482608,
118,20180212,E,resources_used.cput,00:00:00,
118,20180212,E,start,1518482608,
118,20180212,E,resources_used.cpupercent,0,
118,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
118,20180212,E,run_count,1,
118,20180212,E,Resource_List.ncpus,24,
118,20180212,E,resources_used.mem,11092kb,
118,20180212,E,Resource_List.place,scatter:exclhost,
118,20180212,E,Resource_List.walltime,01:01:01,
118,20180212,E,Resource_List.select,2,ncpus:12
118,20180212,E,user,matthews,
118,20180212,E,end,1518482610,
118,20180212,E,jobname,STDIN,
118,20180212,E,resources_used.walltime,00:00:01,
118,20180212,E,resources_used.vmem,278064kb,
118,20180212,E,account,"""SSSG0001""",
118,20180212,E,ctime,1518482608,
118,20180212,E,resources_used.ncpus,24,
118,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
118,20180212,E,queue,regular,
118,20180212,E,Resource_List.nodect,2,
119,20180212,Q,queue,regular,
120,20180212,D,requestor,matthews@laramie1.ib0.laramie.ucar.edu,
121,20180212,Q,queue,regular,
122,20180212,D,requestor,matthews@laramie1.ib0.laramie.ucar.edu,
123,20180212,Q,queue,regular,
124,20180212,S,"","",
124,20180212,S,queue,regular,
124,20180212,S,account,"""SSSG0001""",
124,20180212,S,Resource_List.place,scatter:exclhost,
124,20180212,S,group,ncar,
124,20180212,S,ctime,1518482978,
124,20180212,S,resource_assigned.ncpus,144,
124,20180212,S,Resource_List.ncpus,24,
124,20180212,S,qtime,1518482978,
124,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
124,20180212,S,Resource_List.select,0,"invalid:""2:ncpus=12:test=hi girish"""
124,20180212,S,jobname,STDIN,
124,20180212,S,project,_pbs_project_default,
124,20180212,S,start,1518482978,
124,20180212,S,Resource_List.walltime,01:01:01,
124,20180212,S,user,matthews,
124,20180212,S,Resource_List.nodect,2,
124,20180212,S,etime,1518482978,
124,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
124,20180212,S,resource_assigned.mem,131182256kb,
125,20180212,E,qtime,1518482978,
125,20180212,E,session,65776,
125,20180212,E,project,_pbs_project_default,
125,20180212,E,group,ncar,
125,20180212,E,Exit_status,0,
125,20180212,E,etime,1518482978,
125,20180212,E,resources_used.cput,00:00:00,
125,20180212,E,start,1518482978,
125,20180212,E,resources_used.cpupercent,0,
125,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
125,20180212,E,run_count,1,
125,20180212,E,Resource_List.ncpus,24,
125,20180212,E,resources_used.mem,9316kb,
125,20180212,E,Resource_List.place,scatter:exclhost,
125,20180212,E,Resource_List.walltime,01:01:01,
125,20180212,E,Resource_List.select,0,"invalid:""2:ncpus=12:test=hi girish"""
125,20180212,E,user,matthews,
125,20180212,E,end,1518482981,
125,20180212,E,jobname,STDIN,
125,20180212,E,resources_used.walltime,00:00:03,
125,20180212,E,resources_used.vmem,257296kb,
125,20180212,E,account,"""SSSG0001""",
125,20180212,E,ctime,1518482978,
125,20180212,E,resources_used.ncpus,24,
125,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
125,20180212,E,queue,regular,
125,20180212,E,Resource_List.nodect,2,
126,20180212,Q,queue,regular,
127,20180212,S,"","",
127,20180212,S,queue,regular,
127,20180212,S,account,"""SSSG0001""",
127,20180212,S,Resource_List.place,scatter:exclhost,
127,20180212,S,group,ncar,
127,20180212,S,ctime,1518483058,
127,20180212,S,resource_assigned.ncpus,144,
127,20180212,S,Resource_List.ncpus,24,
127,20180212,S,qtime,1518483058,
127,20180212,S,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
127,20180212,S,Resource_List.select,0,"invalid:""2:ncpus=12:test=hi girish"""
127,20180212,S,jobname,STDIN,
127,20180212,S,project,_pbs_project_default,
127,20180212,S,start,1518483058,
127,20180212,S,Resource_List.walltime,01:01:01,
127,20180212,S,user,matthews,
127,20180212,S,Resource_List.nodect,2,
127,20180212,S,etime,1518483058,
127,20180212,S,exec_host,r1i0n2/0*12+r1i0n3/0*12,
127,20180212,S,resource_assigned.mem,131182256kb,
128,20180212,E,qtime,1518483058,
128,20180212,E,session,65818,
128,20180212,E,project,_pbs_project_default,
128,20180212,E,group,ncar,
128,20180212,E,Exit_status,0,
128,20180212,E,etime,1518483058,
128,20180212,E,resources_used.cput,00:00:00,
128,20180212,E,start,1518483058,
128,20180212,E,resources_used.cpupercent,0,
128,20180212,E,exec_vnode,(r1i0n2:ncpus=12)+(r1i0n3:ncpus=12),
128,20180212,E,run_count,1,
128,20180212,E,Resource_List.ncpus,24,
128,20180212,E,resources_used.mem,10044kb,
128,20180212,E,Resource_List.place,scatter:exclhost,
128,20180212,E,Resource_List.walltime,01:01:01,
128,20180212,E,Resource_List.select,0,"invalid:""2:ncpus=12:test=hi girish"""
128,20180212,E,user,matthews,
128,20180212,E,end,1518483059,
128,20180212,E,jobname,STDIN,
128,20180212,E,resources_used.walltime,00:00:01,
128,20180212,E,resources_used.vmem,279768kb,
128,20180212,E,account,"""SSSG0001""",
128,20180212,E,ctime,1518483058,
128,20180212,E,resources_used.ncpus,24,
128,20180212,E,exec_host,r1i0n2/0*12+r1i0n3/0*12,
128,20180212,E,queue,regular,
128,20180212,E,Resource_List.nodect,2,
129,20180212,S,"","",
129,20180212,S,queue,economy,
129,20180212,S,account,"""SSSG0001""",
129,20180212,S,Resource_List.place,scatter:exclhost,
129,20180212,S,group,ncar,
129,20180212,S,ctime,1518468621,
129,20180212,S,resource_assigned.ncpus,4608,
129,20180212,S,Resource_List.ncpus,2304,
129,20180212,S,qtime,1518468621,
129,20180212,S,Resource_List.mpiprocs,128,
129,20180212,S,exec_vnode,(r1i0n2:ncpus=36)+(r1i0n3:ncpus=36)+(r1i0n4:ncpus=36)+(r1i0n9:ncpus=36)+(r1i0n11:ncpus=36)+(r1i0n12:ncpus=36)+(r1i0n5:ncpus=36)+(r1i0n6:ncpus=36)+(r1i0n7:ncpus=36)+(r1i0n8:ncpus=36)+(r1i0n13:ncpus=36)+(r1i0n14:ncpus=36)+(r1i0n15:ncpus=36)+(r1i0n16:ncpus=36)+(r1i0n17:ncpus=36)+(r1i1n0:ncpus=36)+(r1i1n2:ncpus=36)+(r1i1n3:ncpus=36)+(r1i1n4:ncpus=36)+(r1i1n9:ncpus=36)+(r1i1n10:ncpus=36)+(r1i1n11:ncpus=36)+(r1i1n12:ncpus=36)+(r1i1n5:ncpus=36)+(r1i1n6:ncpus=36)+(r1i1n7:ncpus=36)+(r1i1n8:ncpus=36)+(r1i1n13:ncpus=36)+(r1i1n14:ncpus=36)+(r1i1n15:ncpus=36)+(r1i1n16:ncpus=36)+(r1i1n17:ncpus=36)+(r1i2n0:ncpus=36)+(r1i2n1:ncpus=36)+(r1i2n2:ncpus=36)+(r1i2n3:ncpus=36)+(r1i2n4:ncpus=36)+(r1i2n9:ncpus=36)+(r1i2n10:ncpus=36)+(r1i2n11:ncpus=36)+(r1i2n12:ncpus=36)+(r1i2n5:ncpus=36)+(r1i2n6:ncpus=36)+(r1i2n7:ncpus=36)+(r1i2n8:ncpus=36)+(r1i2n13:ncpus=36)+(r1i2n14:ncpus=36)+(r1i2n15:ncpus=36)+(r1i2n16:ncpus=36)+(r1i2n17:ncpus=36)+(r1i3n0:ncpus=36)+(r1i3n1:ncpus=36)+(r1i3n2:ncpus=36)+(r1i3n3:ncpus=36)+(r1i3n4:ncpus=36)+(r1i3n9:ncpus=36)+(r1i3n10:ncpus=36)+(r1i3n11:ncpus=36)+(r1i3n12:ncpus=36)+(r1i3n5:ncpus=36)+(r1i3n6:ncpus=36)+(r1i3n7:ncpus=36)+(r1i3n8:ncpus=36)+(r1i3n13:ncpus=36),
129,20180212,S,Resource_List.select,64,mpiprocs:2
129,20180212,S,Resource_List.select,64,ncpus:36
129,20180212,S,Resource_List.select,64,ompthreads:18
129,20180212,S,jobname,zhpt64.2,
129,20180212,S,project,_pbs_project_default,
129,20180212,S,start,1518483300,
129,20180212,S,Resource_List.walltime,01:00:00,
129,20180212,S,user,engel,
129,20180212,S,Resource_List.nodect,64,
129,20180212,S,etime,1518483300,
